"id","user_id","simu_id","matches","potential_matches","potential_matches_sources","tribe_matched","last_invited_at"
"1885","1908","10",1,0,"{""source"":[]}","{""tribes"":[[1909,1908,1904]],""tribes_score"":[286.6604108095369],""highlights_count"":[26],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1886","1908","20",1,0,"{""source"":[]}","{""tribes"":[[1909,1908,1904]],""tribes_score"":[286.6604108095369],""highlights_count"":[26],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1408","1899","20_5",7,0,"{""source"":[]}","{""tribes"":[[1859,1873,1899],[1857,1863,1899],[1906,1899,1857],[1913,1899,1855],[1915,1899,1916],[1923,1916,1899],[1946,1933,1899]],""tribes_score"":[497.57117087388815,473.3251181544558,462.26421026880905,436.9521167568273,482.0803689047045,456.4620062763589,456.6482326860599],""highlights_count"":[145,59,55,27,96,58,129],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[-5,20.0,20.0,20.0,20.0,20.0,20.0]}","2019-07-08 15:58:50.337175"
"1829","1900","30",4,0,"{""source"":[]}","{""tribes"":[[1901,1859,1900],[1905,1900,1906],[1906,1905,1900],[1912,1910,1900]],""tribes_score"":[464.3124396958419,465.5278746552498,427.5591843232976,286.33344815352444],""highlights_count"":[245,190,190,13],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[0,30.0,30.0,30.0]}","2019-07-08 15:58:50.337175"
"1839","1900","0_30",4,0,"{""source"":[]}","{""tribes"":[[1901,1859,1900],[1905,1900,1906],[1906,1905,1900],[1912,1910,1900]],""tribes_score"":[464.3124396958419,465.5278746552498,427.5591843232976,286.33344815352444],""highlights_count"":[245,190,190,13],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30,0.0,0.0,0.0]}","2019-07-08 15:58:50.337175"
"1877","1905","30",2,0,"{""source"":[]}","{""tribes"":[[1906,1905,1900],[1927,1902,1905]],""tribes_score"":[427.5591843232976,467.25949636971],""highlights_count"":[190,21],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[0,30.0]}","2019-07-08 15:58:50.337175"
"1884","1904","0",2,0,"{""source"":[]}","{""tribes"":[[1908,1904,1863],[1919,1904,1906]],""tribes_score"":[465.559095924755,453.68686669492615],""highlights_count"":[129,172],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[0,0.0]}","2019-07-08 15:58:50.337175"
"1857","1904","10",4,0,"{""source"":[]}","{""tribes"":[[1903,1886,1904],[1908,1904,1863],[1909,1908,1904],[1919,1906,1904]],""tribes_score"":[460.8910201227684,465.559095924755,286.6604108095369,437.308131989025],""highlights_count"":[38,129,26,172],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[0,10.0,10.0,10.0]}","2019-07-08 15:58:50.337175"
"1880","1904","0_5",4,0,"{""source"":[]}","{""tribes"":[[1906,1904,1895],[1908,1904,1863],[1909,1908,1904],[1919,1904,1906]],""tribes_score"":[453.01620564220207,465.559095924755,286.6604108095369,453.68686669492615],""highlights_count"":[26,129,26,172],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[-5,0.0,0.0,0.0]}","2019-07-08 15:58:50.337175"
"1878","1905","40",2,0,"{""source"":[]}","{""tribes"":[[1906,1905,1900],[1927,1902,1905]],""tribes_score"":[427.5591843232976,467.25949636971],""highlights_count"":[190,21],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[0,40.0]}","2019-07-08 15:58:50.337175"
"1879","1905","50",2,0,"{""source"":[]}","{""tribes"":[[1906,1905,1900],[1927,1902,1905]],""tribes_score"":[427.5591843232976,467.25949636971],""highlights_count"":[190,21],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[0,50.0]}","2019-07-08 15:58:50.337175"
"1881","1905","20_20",2,0,"{""source"":[]}","{""tribes"":[[1906,1905,1900],[1927,1902,1905]],""tribes_score"":[427.5591843232976,467.25949636971],""highlights_count"":[190,21],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[-20,20.0]}","2019-07-08 15:58:50.337175"
"1882","1905","0_30",2,0,"{""source"":[]}","{""tribes"":[[1906,1905,1900],[1927,1902,1905]],""tribes_score"":[427.5591843232976,467.25949636971],""highlights_count"":[190,21],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30,0.0]}","2019-07-08 15:58:50.337175"
"1883","1905","20_30",2,0,"{""source"":[]}","{""tribes"":[[1906,1905,1900],[1927,1902,1905]],""tribes_score"":[427.5591843232976,467.25949636971],""highlights_count"":[190,21],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30,20.0]}","2019-07-08 15:58:50.337175"
"1888","1908","40",2,0,"{""source"":[]}","{""tribes"":[[1909,1908,1904],[1928,1926,1908]],""tribes_score"":[286.6604108095369,401.5504151956575],""highlights_count"":[26,47],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[0,40.0]}","2019-07-08 15:58:50.337175"
"1452","1863","0_5",5,0,"{""source"":[]}","{""tribes"":[[1857,1899,1863],[1860,1863,1857],[1908,1904,1863],[1932,1916,1863],[1940,1939,1863]],""tribes_score"":[471.3065487725749,469.6055050316537,465.559095924755,522.3769193512809,351.3828063165146],""highlights_count"":[59,76,129,150,43],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[-5,0.0,0.0,0.0,0.0]}","2019-07-08 15:58:50.337175"
"1889","1896","50",1,0,"{""source"":[]}","{""tribes"":[[1909,1896,1858]],""tribes_score"":[216.26252153639766],""highlights_count"":[16],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1890","1858","50",1,0,"{""source"":[]}","{""tribes"":[[1909,1896,1858]],""tribes_score"":[216.26252153639766],""highlights_count"":[16],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1893","1908","0_20",1,0,"{""source"":[]}","{""tribes"":[[1909,1908,1904]],""tribes_score"":[286.6604108095369],""highlights_count"":[26],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-20]}","2019-07-08 15:58:50.337175"
"1896","1896","20_30",1,0,"{""source"":[]}","{""tribes"":[[1909,1896,1858]],""tribes_score"":[216.26252153639766],""highlights_count"":[16],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30]}","2019-07-08 15:58:50.337175"
"1897","1858","20_30",1,0,"{""source"":[]}","{""tribes"":[[1909,1896,1858]],""tribes_score"":[216.26252153639766],""highlights_count"":[16],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30]}","2019-07-08 15:58:50.337175"
"1898","1885","10",1,0,"{""source"":[]}","{""tribes"":[[1910,1851,1885]],""tribes_score"":[342.93668969800257],""highlights_count"":[42],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1899","1875","20",1,0,"{""source"":[]}","{""tribes"":[[1910,1851,1875]],""tribes_score"":[330.94251280503465],""highlights_count"":[40],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1900","1871","30",1,0,"{""source"":[]}","{""tribes"":[[1910,1851,1871]],""tribes_score"":[328.83415468774024],""highlights_count"":[36],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1901","1911","40",1,0,"{""source"":[]}","{""tribes"":[[1910,1911,1914]],""tribes_score"":[308.1761844600868],""highlights_count"":[45],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1902","1914","40",1,0,"{""source"":[]}","{""tribes"":[[1910,1911,1914]],""tribes_score"":[308.1761844600868],""highlights_count"":[45],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1903","1911","50",1,0,"{""source"":[]}","{""tribes"":[[1910,1911,1914]],""tribes_score"":[308.1761844600868],""highlights_count"":[45],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1904","1914","50",1,0,"{""source"":[]}","{""tribes"":[[1910,1911,1914]],""tribes_score"":[308.1761844600868],""highlights_count"":[45],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1906","1871","20_5",1,0,"{""source"":[]}","{""tribes"":[[1910,1851,1871]],""tribes_score"":[328.83415468774024],""highlights_count"":[36],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-5]}","2019-07-08 15:58:50.337175"
"1907","1875","0_20",1,0,"{""source"":[]}","{""tribes"":[[1910,1851,1875]],""tribes_score"":[330.94251280503465],""highlights_count"":[40],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-20]}","2019-07-08 15:58:50.337175"
"1908","1911","20_20",1,0,"{""source"":[]}","{""tribes"":[[1910,1911,1914]],""tribes_score"":[308.1761844600868],""highlights_count"":[45],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-20]}","2019-07-08 15:58:50.337175"
"1909","1914","20_20",1,0,"{""source"":[]}","{""tribes"":[[1910,1911,1914]],""tribes_score"":[308.1761844600868],""highlights_count"":[45],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-20]}","2019-07-08 15:58:50.337175"
"1910","1871","0_30",1,0,"{""source"":[]}","{""tribes"":[[1910,1851,1871]],""tribes_score"":[328.83415468774024],""highlights_count"":[36],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30]}","2019-07-08 15:58:50.337175"
"1911","1911","20_30",1,0,"{""source"":[]}","{""tribes"":[[1910,1911,1914]],""tribes_score"":[308.1761844600868],""highlights_count"":[45],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30]}","2019-07-08 15:58:50.337175"
"1912","1914","20_30",1,0,"{""source"":[]}","{""tribes"":[[1910,1911,1914]],""tribes_score"":[308.1761844600868],""highlights_count"":[45],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30]}","2019-07-08 15:58:50.337175"
"1629","1861","0",2,0,"{""source"":[]}","{""tribes"":[[1864,1891,1861],[1911,1895,1861]],""tribes_score"":[411.1523851904027,492.4587187114688],""highlights_count"":[112,52],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[0,0.0]}","2019-07-08 15:58:50.337175"
"1745","1851","30",3,0,"{""source"":[]}","{""tribes"":[[1875,1880,1851],[1910,1851,1871],[1917,1851,1918]],""tribes_score"":[308.7016802565522,328.83415468774024,327.01705400277626],""highlights_count"":[30,36,22],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[0,30.0,30.0]}","2019-07-08 15:58:50.337175"
"1847","1904","40",4,0,"{""source"":[]}","{""tribes"":[[1902,1886,1904],[1908,1904,1863],[1909,1908,1904],[1919,1904,1906]],""tribes_score"":[425.9633330436492,465.559095924755,286.6604108095369,453.68686669492615],""highlights_count"":[26,129,26,172],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[0,40.0,40.0,40.0]}","2019-07-08 15:58:50.337175"
"1860","1904","20_5",4,0,"{""source"":[]}","{""tribes"":[[1903,1904,1886],[1908,1904,1863],[1909,1908,1904],[1919,1904,1906]],""tribes_score"":[470.56098685921916,465.559095924755,286.6604108095369,453.68686669492615],""highlights_count"":[38,129,26,172],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[-5,20.0,20.0,20.0]}","2019-07-08 15:58:50.337175"
"1905","1870","0_5",2,0,"{""source"":[]}","{""tribes"":[[1910,1851,1870],[1921,1870,1916]],""tribes_score"":[347.06876446129496,411.22646324299706],""highlights_count"":[57,98],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[-5,0.0]}","2019-07-08 15:58:50.337175"
"1891","1908","0_5",2,0,"{""source"":[]}","{""tribes"":[[1909,1908,1904],[1926,1928,1908]],""tribes_score"":[286.6604108095369,401.5504151956575],""highlights_count"":[26,47],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[-5,0.0]}","2019-07-08 15:58:50.337175"
"1894","1908","20_20",2,0,"{""source"":[]}","{""tribes"":[[1909,1908,1904],[1928,1926,1908]],""tribes_score"":[286.6604108095369,401.5504151956575],""highlights_count"":[26,47],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[-20,20.0]}","2019-07-08 15:58:50.337175"
"1895","1908","0_30",2,0,"{""source"":[]}","{""tribes"":[[1909,1908,1904],[1928,1915,1908]],""tribes_score"":[286.6604108095369,440.1489563632206],""highlights_count"":[26,80],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30,0.0]}","2019-07-08 15:58:50.337175"
"1374","1895","10",4,0,"{""source"":[]}","{""tribes"":[[1861,1895,1891],[1868,1861,1895],[1904,1895,1903],[1911,1895,1861]],""tribes_score"":[464.2055130748919,439.76199603106625,449.68810893359887,492.4587187114688],""highlights_count"":[34,65,38,52],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[0,10.0,10.0,10.0]}","2019-07-08 15:58:50.337175"
"1376","1895","20",4,0,"{""source"":[]}","{""tribes"":[[1861,1895,1891],[1868,1861,1895],[1904,1895,1903],[1911,1895,1861]],""tribes_score"":[464.2055130748919,439.76199603106625,449.68810893359887,492.4587187114688],""highlights_count"":[34,65,38,52],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[0,20.0,20.0,20.0]}","2019-07-08 15:58:50.337175"
"1913","1914","30",1,0,"{""source"":[]}","{""tribes"":[[1911,1895,1914]],""tribes_score"":[472.0654191644876],""highlights_count"":[45],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1914","1914","20_5",1,0,"{""source"":[]}","{""tribes"":[[1911,1895,1914]],""tribes_score"":[472.0654191644876],""highlights_count"":[45],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-5]}","2019-07-08 15:58:50.337175"
"1392","1895","0_30",4,0,"{""source"":[]}","{""tribes"":[[1861,1895,1891],[1868,1861,1895],[1904,1895,1903],[1911,1895,1914]],""tribes_score"":[464.2055130748919,439.76199603106625,449.68810893359887,472.0654191644876],""highlights_count"":[34,65,38,45],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30,0.0,0.0,0.0]}","2019-07-08 15:58:50.337175"
"1915","1914","0_30",1,0,"{""source"":[]}","{""tribes"":[[1911,1895,1914]],""tribes_score"":[472.0654191644876],""highlights_count"":[45],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30]}","2019-07-08 15:58:50.337175"
"1917","1905","10",1,0,"{""source"":[]}","{""tribes"":[[1912,1900,1905]],""tribes_score"":[351.19206534239504],""highlights_count"":[19],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1919","1910","30",1,0,"{""source"":[]}","{""tribes"":[[1912,1910,1900]],""tribes_score"":[286.33344815352444],""highlights_count"":[13],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1920","1910","40",1,0,"{""source"":[]}","{""tribes"":[[1912,1910,1913]],""tribes_score"":[253.7402711040374],""highlights_count"":[5],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1921","1913","40",1,0,"{""source"":[]}","{""tribes"":[[1912,1910,1913]],""tribes_score"":[253.7402711040374],""highlights_count"":[5],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1922","1910","50",1,0,"{""source"":[]}","{""tribes"":[[1912,1910,1913]],""tribes_score"":[253.7402711040374],""highlights_count"":[5],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1923","1913","50",1,0,"{""source"":[]}","{""tribes"":[[1912,1910,1913]],""tribes_score"":[253.7402711040374],""highlights_count"":[5],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1925","1910","20_5",1,0,"{""source"":[]}","{""tribes"":[[1912,1910,1905]],""tribes_score"":[264.96824901383116],""highlights_count"":[6],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-5]}","2019-07-08 15:58:50.337175"
"1926","1905","20_5",1,0,"{""source"":[]}","{""tribes"":[[1912,1910,1905]],""tribes_score"":[264.96824901383116],""highlights_count"":[6],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-5]}","2019-07-08 15:58:50.337175"
"1928","1910","20_20",1,0,"{""source"":[]}","{""tribes"":[[1912,1910,1913]],""tribes_score"":[253.7402711040374],""highlights_count"":[5],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-20]}","2019-07-08 15:58:50.337175"
"1929","1913","20_20",1,0,"{""source"":[]}","{""tribes"":[[1912,1910,1913]],""tribes_score"":[253.7402711040374],""highlights_count"":[5],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-20]}","2019-07-08 15:58:50.337175"
"1930","1910","0_30",1,0,"{""source"":[]}","{""tribes"":[[1912,1910,1900]],""tribes_score"":[286.33344815352444],""highlights_count"":[13],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30]}","2019-07-08 15:58:50.337175"
"1931","1910","20_30",1,0,"{""source"":[]}","{""tribes"":[[1912,1910,1913]],""tribes_score"":[253.7402711040374],""highlights_count"":[5],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30]}","2019-07-08 15:58:50.337175"
"1932","1913","20_30",1,0,"{""source"":[]}","{""tribes"":[[1912,1910,1913]],""tribes_score"":[253.7402711040374],""highlights_count"":[5],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30]}","2019-07-08 15:58:50.337175"
"1654","1855","50",2,0,"{""source"":[]}","{""tribes"":[[1863,1855,1864],[1913,1899,1855]],""tribes_score"":[392.3434245409177,436.9521167568273],""highlights_count"":[16,27],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[0,50.0]}","2019-07-08 15:58:50.337175"
"1924","1905","0_5",3,0,"{""source"":[]}","{""tribes"":[[1912,1900,1905],[1927,1902,1905],[1943,1902,1905]],""tribes_score"":[351.19206534239504,467.25949636971,346.11275144522097],""highlights_count"":[19,21,10],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[-5,0.0,0.0]}","2019-07-08 15:58:50.337175"
"1918","1910","20",2,0,"{""source"":[]}","{""tribes"":[[1912,1910,1900],[1917,1851,1910]],""tribes_score"":[286.33344815352444,355.76744289957253],""highlights_count"":[13,43],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[0,20.0]}","2019-07-08 15:58:50.337175"
"1927","1910","0_20",2,0,"{""source"":[]}","{""tribes"":[[1912,1910,1900],[1917,1851,1910]],""tribes_score"":[286.33344815352444,355.76744289957253],""highlights_count"":[13,43],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[-20,0.0]}","2019-07-08 15:58:50.337175"
"1933","1906","20",2,0,"{""source"":[]}","{""tribes"":[[1913,1899,1906],[1919,1904,1906]],""tribes_score"":[423.76765071995646,453.68686669492615],""highlights_count"":[26,172],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[0,20.0]}","2019-07-08 15:58:50.337175"
"1916","1905","0",3,0,"{""source"":[]}","{""tribes"":[[1912,1900,1905],[1927,1902,1905],[1943,1902,1905]],""tribes_score"":[351.19206534239504,467.25949636971,346.11275144522097],""highlights_count"":[19,21,10],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[0,0.0,0.0]}","2019-07-08 15:58:50.337175"
"1661","1855","20_30",2,0,"{""source"":[]}","{""tribes"":[[1863,1855,1864],[1913,1899,1855]],""tribes_score"":[392.3434245409177,436.9521167568273],""highlights_count"":[16,27],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30,20.0]}","2019-07-08 15:58:50.337175"
"1935","1911","30",1,0,"{""source"":[]}","{""tribes"":[[1914,1886,1911]],""tribes_score"":[482.86762158249593],""highlights_count"":[23],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1492","1853","0_5",3,0,"{""source"":[]}","{""tribes"":[[1856,1886,1853],[1868,1853,1886],[1914,1886,1853]],""tribes_score"":[490.3638480157864,461.58042952348944,509.4307778353889],""highlights_count"":[46,46,72],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[-5,0.0,0.0]}","2019-07-08 15:58:50.337175"
"1936","1911","0_30",1,0,"{""source"":[]}","{""tribes"":[[1914,1886,1911]],""tribes_score"":[482.86762158249593],""highlights_count"":[23],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30]}","2019-07-08 15:58:50.337175"
"1500","1857","0",6,0,"{""source"":[]}","{""tribes"":[[1855,1899,1857],[1860,1863,1857],[1858,1899,1857],[1863,1860,1857],[1906,1899,1857],[1915,1899,1857]],""tribes_score"":[436.44226495312466,469.6055050316537,258.4619780886178,469.6055050316537,462.26421026880905,483.34660747680266],""highlights_count"":[21,76,5,77,55,65],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[0,0.0,0.0,0.0,0.0,0.0]}","2019-07-08 15:58:50.337175"
"1938","1916","20",9,0,"{""source"":[]}","{""tribes"":[[1915,1899,1916],[1920,1924,1916],[1923,1916,1899],[1928,1916,1860],[1935,1916,1937],[1937,1916,1935],[1938,1932,1916],[1944,1932,1916],[1947,1916,1933]],""tribes_score"":[482.0803689047045,428.1886454056742,456.4620062763589,486.23746745531406,484.5769936659464,494.8677256296552,503.9116819036881,510.7303872392174,514.6673188818717],""highlights_count"":[96,104,58,96,59,59,88,87,193],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0]}","2019-07-08 15:58:50.337175"
"1940","1916","40",6,0,"{""source"":[]}","{""tribes"":[[1915,1916,1899],[1933,1916,1863],[1937,1935,1916],[1944,1932,1916],[1945,1947,1916],[1947,1916,1945]],""tribes_score"":[475.89745022913087,524.9207961998392,452.11308082684525,510.7303872392174,442.11171279043754,478.86399651846557],""highlights_count"":[96,218,59,87,104,104],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[0,40.0,40.0,40.0,40.0,40.0]}","2019-07-08 15:58:50.337175"
"1967","1918","20_30",1,0,"{""source"":[]}","{""tribes"":[[1917,1912,1918]],""tribes_score"":[266.1914485045488],""highlights_count"":[14],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30]}","2019-07-08 15:58:50.337175"
"1414","1899","0_30",5,0,"{""source"":[]}","{""tribes"":[[1859,1873,1899],[1857,1863,1899],[1913,1899,1855],[1915,1916,1899],[1946,1933,1899]],""tribes_score"":[497.57117087388815,473.3251181544558,436.9521167568273,475.89745022913087,456.6482326860599],""highlights_count"":[145,59,27,96,129],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30,0.0,0.0,0.0,0.0]}","2019-07-08 15:58:50.337175"
"1941","1916","50",7,0,"{""source"":[]}","{""tribes"":[[1915,1916,1899],[1933,1916,1863],[1937,1916,1936],[1938,1932,1916],[1944,1932,1916],[1945,1947,1916],[1947,1916,1945]],""tribes_score"":[475.89745022913087,524.9207961998392,453.2484801593263,503.9116819036881,510.7303872392174,442.11171279043754,478.86399651846557],""highlights_count"":[96,218,45,88,87,104,104],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[0,50.0,50.0,50.0,50.0,50.0,50.0]}","2019-07-08 15:58:50.337175"
